user_id,event_date,event_type,feature_name
525,2024-01-30,complete_task,Task Completion
382,2024-02-05,login,Authentication
184,2024-02-19,login,Authentication
194,2024-05-21,login,Authentication
462,2024-01-29,login,Authentication
56,2024-06-03,login,Authentication
230,2024-04-26,assign_task,Task Collaboration
489,2024-06-26,integrate_tool,Integrations
28,2024-02-05,assign_task,Task Collaboration
832,2024-06-10,login,Authentication
583,2024-01-21,integrate_tool,Integrations
722,2024-02-07,assign_task,Task Collaboration
960,2024-03-15,login,Authentication
184,2024-06-26,create_task,Task Management
425,2024-05-05,upload_file,File Sharing
375,2024-02-06,comment,Task Collaboration
868,2024-04-29,assign_task,Task Collaboration
41,2024-05-26,login,Authentication
484,2024-04-27,upload_file,File Sharing
260,2024-01-01,login,Authentication
441,2024-06-16,upload_file,File Sharing
926,2024-02-24,assign_task,Task Collaboration
856,2024-06-02,login,Authentication
84,2024-06-19,login,Authentication
46,2024-02-28,login,Authentication
440,2024-02-20,login,Authentication
671,2024-04-16,login,Authentication
856,2024-05-22,assign_task,Task Collaboration
519,2024-01-08,assign_task,Task Collaboration
986,2024-04-03,assign_task,Task Collaboration
845,2024-05-21,assign_task,Task Collaboration
438,2024-04-06,upload_file,File Sharing
136,2024-01-07,complete_task,Task Completion
183,2024-01-18,login,Authentication
709,2024-01-12,assign_task,Task Collaboration
172,2024-01-02,login,Authentication
909,2024-06-26,login,Authentication
861,2024-04-02,comment,Task Collaboration
788,2024-05-28,create_task,Task Management
590,2024-01-07,upload_file,File Sharing
928,2024-01-12,create_task,Task Management
956,2024-03-24,login,Authentication
690,2024-02-26,integrate_tool,Integrations
539,2024-03-18,login,Authentication
120,2024-03-14,login,Authentication
281,2024-01-23,login,Authentication
308,2024-01-30,complete_task,Task Completion
708,2024-04-20,create_task,Task Management
277,2024-02-27,create_task,Task Management
530,2024-04-04,upload_file,File Sharing
295,2024-02-21,assign_task,Task Collaboration
783,2024-02-25,upload_file,File Sharing
53,2024-01-10,create_task,Task Management
806,2024-05-26,complete_task,Task Completion
432,2024-05-26,upload_file,File Sharing
52,2024-04-17,create_task,Task Management
728,2024-03-27,create_task,Task Management
72,2024-06-20,complete_task,Task Completion
28,2024-03-24,comment,Task Collaboration
469,2024-01-04,assign_task,Task Collaboration
912,2024-04-06,upload_file,File Sharing
764,2024-04-21,assign_task,Task Collaboration
886,2024-05-20,login,Authentication
912,2024-03-07,login,Authentication
547,2024-05-19,assign_task,Task Collaboration
401,2024-04-02,login,Authentication
201,2024-04-04,create_task,Task Management
761,2024-02-10,upload_file,File Sharing
611,2024-06-12,login,Authentication
820,2024-01-02,login,Authentication
989,2024-01-22,upload_file,File Sharing
999,2024-05-29,assign_task,Task Collaboration
466,2024-02-10,login,Authentication
652,2024-04-04,upload_file,File Sharing
595,2024-04-25,comment,Task Collaboration
560,2024-04-29,login,Authentication
790,2024-01-14,create_task,Task Management
379,2024-04-02,login,Authentication
760,2024-02-04,upload_file,File Sharing
895,2024-06-26,create_task,Task Management
177,2024-01-09,assign_task,Task Collaboration
52,2024-04-27,integrate_tool,Integrations
79,2024-04-05,login,Authentication
385,2024-02-28,login,Authentication
834,2024-02-25,login,Authentication
576,2024-01-10,login,Authentication
8,2024-01-25,comment,Task Collaboration
214,2024-06-21,assign_task,Task Collaboration
25,2024-01-11,login,Authentication
450,2024-04-10,login,Authentication
768,2024-01-09,login,Authentication
755,2024-05-14,complete_task,Task Completion
969,2024-03-11,comment,Task Collaboration
457,2024-06-10,assign_task,Task Collaboration
461,2024-03-23,login,Authentication
198,2024-01-20,create_task,Task Management
94,2024-04-23,login,Authentication
719,2024-03-29,complete_task,Task Completion
947,2024-01-05,upload_file,File Sharing
437,2024-04-21,assign_task,Task Collaboration
527,2024-02-24,assign_task,Task Collaboration
690,2024-03-29,create_task,Task Management
967,2024-01-15,login,Authentication
378,2024-06-24,login,Authentication
587,2024-01-04,create_task,Task Management
104,2024-03-18,login,Authentication
806,2024-04-29,login,Authentication
680,2024-04-22,assign_task,Task Collaboration
962,2024-01-21,complete_task,Task Completion
627,2024-05-16,complete_task,Task Completion
39,2024-03-06,login,Authentication
458,2024-04-16,login,Authentication
364,2024-06-11,assign_task,Task Collaboration
785,2024-04-21,upload_file,File Sharing
135,2024-04-26,complete_task,Task Completion
374,2024-06-27,integrate_tool,Integrations
232,2024-05-07,comment,Task Collaboration
39,2024-04-11,login,Authentication
964,2024-03-18,login,Authentication
803,2024-02-06,login,Authentication
819,2024-01-06,assign_task,Task Collaboration
47,2024-03-22,login,Authentication
36,2024-03-26,comment,Task Collaboration
832,2024-03-22,comment,Task Collaboration
95,2024-02-20,login,Authentication
985,2024-03-06,complete_task,Task Completion
361,2024-04-05,create_task,Task Management
525,2024-05-24,complete_task,Task Completion
146,2024-03-05,complete_task,Task Completion
917,2024-01-09,login,Authentication
368,2024-05-20,create_task,Task Management
65,2024-04-10,login,Authentication
228,2024-06-06,upload_file,File Sharing
754,2024-01-31,create_task,Task Management
520,2024-05-30,complete_task,Task Completion
816,2024-03-03,login,Authentication
853,2024-06-04,comment,Task Collaboration
555,2024-02-28,complete_task,Task Completion
756,2024-01-10,comment,Task Collaboration
181,2024-03-29,login,Authentication
501,2024-05-03,assign_task,Task Collaboration
597,2024-04-09,login,Authentication
155,2024-03-30,login,Authentication
787,2024-01-26,login,Authentication
535,2024-03-17,login,Authentication
627,2024-01-17,upload_file,File Sharing
818,2024-06-16,create_task,Task Management
435,2024-03-08,comment,Task Collaboration
811,2024-01-23,login,Authentication
99,2024-06-11,login,Authentication
616,2024-01-09,login,Authentication
372,2024-02-14,login,Authentication
563,2024-06-13,create_task,Task Management
362,2024-05-26,assign_task,Task Collaboration
112,2024-03-15,complete_task,Task Completion
453,2024-01-27,create_task,Task Management
756,2024-05-20,login,Authentication
169,2024-05-19,login,Authentication
584,2024-01-09,integrate_tool,Integrations
139,2024-04-01,comment,Task Collaboration
848,2024-03-17,upload_file,File Sharing
231,2024-03-24,login,Authentication
239,2024-03-17,login,Authentication
984,2024-06-03,login,Authentication
253,2024-01-29,integrate_tool,Integrations
981,2024-05-29,login,Authentication
436,2024-03-13,assign_task,Task Collaboration
919,2024-03-28,create_task,Task Management
561,2024-04-15,create_task,Task Management
422,2024-05-26,login,Authentication
303,2024-02-07,assign_task,Task Collaboration
72,2024-04-04,login,Authentication
263,2024-02-08,complete_task,Task Completion
834,2024-05-22,login,Authentication
222,2024-02-23,login,Authentication
77,2024-06-08,login,Authentication
62,2024-04-19,upload_file,File Sharing
471,2024-04-21,login,Authentication
157,2024-06-22,create_task,Task Management
806,2024-02-21,login,Authentication
125,2024-06-10,login,Authentication
741,2024-02-04,assign_task,Task Collaboration
852,2024-02-06,login,Authentication
161,2024-03-18,comment,Task Collaboration
541,2024-03-01,upload_file,File Sharing
626,2024-04-20,integrate_tool,Integrations
591,2024-04-23,login,Authentication
535,2024-06-25,create_task,Task Management
106,2024-01-09,complete_task,Task Completion
131,2024-01-19,upload_file,File Sharing
357,2024-04-30,login,Authentication
989,2024-04-14,create_task,Task Management
685,2024-06-04,complete_task,Task Completion
776,2024-03-20,create_task,Task Management
854,2024-01-26,upload_file,File Sharing
885,2024-06-14,create_task,Task Management
797,2024-02-09,login,Authentication
2,2024-01-25,login,Authentication
233,2024-04-08,login,Authentication
369,2024-04-27,login,Authentication
251,2024-03-09,integrate_tool,Integrations
946,2024-03-11,comment,Task Collaboration
833,2024-05-30,comment,Task Collaboration
108,2024-03-29,assign_task,Task Collaboration
276,2024-03-05,create_task,Task Management
180,2024-05-29,login,Authentication
725,2024-03-04,complete_task,Task Completion
293,2024-02-27,create_task,Task Management
584,2024-06-04,create_task,Task Management
795,2024-04-21,complete_task,Task Completion
175,2024-05-02,create_task,Task Management
123,2024-04-06,integrate_tool,Integrations
227,2024-04-15,integrate_tool,Integrations
902,2024-01-04,login,Authentication
444,2024-05-08,login,Authentication
813,2024-01-26,complete_task,Task Completion
428,2024-02-02,create_task,Task Management
83,2024-01-27,login,Authentication
765,2024-02-11,create_task,Task Management
658,2024-03-11,assign_task,Task Collaboration
632,2024-03-04,upload_file,File Sharing
65,2024-01-25,complete_task,Task Completion
281,2024-03-12,complete_task,Task Completion
795,2024-04-14,complete_task,Task Completion
391,2024-05-11,login,Authentication
428,2024-01-12,comment,Task Collaboration
618,2024-02-27,login,Authentication
925,2024-04-04,login,Authentication
991,2024-05-18,upload_file,File Sharing
812,2024-04-10,create_task,Task Management
107,2024-04-17,complete_task,Task Completion
548,2024-02-28,login,Authentication
659,2024-04-26,upload_file,File Sharing
262,2024-06-12,login,Authentication
921,2024-04-18,login,Authentication
159,2024-01-22,create_task,Task Management
265,2024-03-05,create_task,Task Management
468,2024-02-19,create_task,Task Management
202,2024-01-04,complete_task,Task Completion
933,2024-06-28,comment,Task Collaboration
155,2024-04-11,login,Authentication
13,2024-02-12,login,Authentication
297,2024-04-14,create_task,Task Management
896,2024-06-22,create_task,Task Management
834,2024-01-04,assign_task,Task Collaboration
498,2024-05-20,login,Authentication
597,2024-06-14,upload_file,File Sharing
993,2024-06-21,login,Authentication
792,2024-06-01,assign_task,Task Collaboration
245,2024-03-07,assign_task,Task Collaboration
300,2024-02-24,login,Authentication
362,2024-04-05,upload_file,File Sharing
354,2024-06-15,assign_task,Task Collaboration
828,2024-03-05,assign_task,Task Collaboration
521,2024-03-15,create_task,Task Management
386,2024-05-09,complete_task,Task Completion
759,2024-04-29,comment,Task Collaboration
312,2024-03-26,create_task,Task Management
414,2024-03-02,login,Authentication
278,2024-06-22,login,Authentication
750,2024-04-21,login,Authentication
715,2024-06-07,complete_task,Task Completion
759,2024-06-11,create_task,Task Management
747,2024-05-05,integrate_tool,Integrations
593,2024-06-21,login,Authentication
356,2024-03-17,create_task,Task Management
525,2024-05-01,complete_task,Task Completion
839,2024-06-05,login,Authentication
16,2024-01-08,assign_task,Task Collaboration
993,2024-02-23,complete_task,Task Completion
45,2024-05-14,complete_task,Task Completion
321,2024-03-23,upload_file,File Sharing
651,2024-04-12,integrate_tool,Integrations
326,2024-05-30,comment,Task Collaboration
148,2024-04-09,login,Authentication
355,2024-02-01,comment,Task Collaboration
236,2024-03-02,complete_task,Task Completion
703,2024-06-21,create_task,Task Management
613,2024-01-30,login,Authentication
105,2024-04-15,assign_task,Task Collaboration
474,2024-02-08,comment,Task Collaboration
762,2024-05-12,login,Authentication
396,2024-01-22,comment,Task Collaboration
446,2024-06-04,assign_task,Task Collaboration
606,2024-05-29,assign_task,Task Collaboration
220,2024-05-07,login,Authentication
987,2024-01-29,login,Authentication
810,2024-06-19,assign_task,Task Collaboration
851,2024-02-11,assign_task,Task Collaboration
965,2024-02-29,login,Authentication
442,2024-04-28,login,Authentication
645,2024-03-17,login,Authentication
873,2024-04-05,create_task,Task Management
667,2024-03-26,complete_task,Task Completion
28,2024-04-21,upload_file,File Sharing
794,2024-03-24,integrate_tool,Integrations
475,2024-01-06,create_task,Task Management
628,2024-03-13,create_task,Task Management
305,2024-06-04,login,Authentication
746,2024-03-17,comment,Task Collaboration
405,2024-01-31,create_task,Task Management
513,2024-02-08,comment,Task Collaboration
502,2024-02-19,create_task,Task Management
348,2024-03-18,login,Authentication
240,2024-05-05,login,Authentication
570,2024-06-13,upload_file,File Sharing
847,2024-04-18,login,Authentication
695,2024-03-28,login,Authentication
337,2024-01-15,complete_task,Task Completion
26,2024-02-20,comment,Task Collaboration
980,2024-01-23,login,Authentication
409,2024-06-01,login,Authentication
77,2024-06-22,login,Authentication
929,2024-05-30,assign_task,Task Collaboration
217,2024-01-10,upload_file,File Sharing
328,2024-03-13,login,Authentication
837,2024-04-22,integrate_tool,Integrations
774,2024-03-17,login,Authentication
23,2024-02-01,login,Authentication
756,2024-04-22,complete_task,Task Completion
670,2024-06-27,login,Authentication
718,2024-06-17,integrate_tool,Integrations
310,2024-03-05,comment,Task Collaboration
599,2024-04-10,login,Authentication
267,2024-06-16,create_task,Task Management
415,2024-01-18,create_task,Task Management
646,2024-06-12,complete_task,Task Completion
267,2024-01-31,create_task,Task Management
333,2024-02-23,create_task,Task Management
780,2024-03-03,login,Authentication
450,2024-01-01,assign_task,Task Collaboration
565,2024-06-28,login,Authentication
611,2024-01-09,login,Authentication
247,2024-04-29,complete_task,Task Completion
36,2024-04-01,login,Authentication
401,2024-03-30,login,Authentication
28,2024-04-25,comment,Task Collaboration
220,2024-02-25,upload_file,File Sharing
406,2024-06-23,login,Authentication
614,2024-01-03,login,Authentication
775,2024-05-09,login,Authentication
271,2024-02-23,login,Authentication
736,2024-02-06,comment,Task Collaboration
651,2024-06-07,assign_task,Task Collaboration
792,2024-04-06,comment,Task Collaboration
511,2024-01-12,create_task,Task Management
963,2024-04-21,upload_file,File Sharing
286,2024-06-02,create_task,Task Management
454,2024-03-18,complete_task,Task Completion
762,2024-05-19,create_task,Task Management
834,2024-03-30,upload_file,File Sharing
317,2024-05-23,create_task,Task Management
590,2024-03-12,create_task,Task Management
297,2024-06-25,upload_file,File Sharing
338,2024-06-25,login,Authentication
307,2024-04-01,assign_task,Task Collaboration
428,2024-01-07,comment,Task Collaboration
351,2024-01-15,upload_file,File Sharing
511,2024-04-14,assign_task,Task Collaboration
525,2024-06-12,create_task,Task Management
858,2024-03-12,login,Authentication
492,2024-03-14,complete_task,Task Completion
908,2024-05-22,create_task,Task Management
594,2024-03-02,upload_file,File Sharing
9,2024-05-25,login,Authentication
497,2024-02-15,login,Authentication
725,2024-04-14,login,Authentication
560,2024-04-18,comment,Task Collaboration
561,2024-03-01,login,Authentication
821,2024-04-30,login,Authentication
440,2024-02-12,login,Authentication
552,2024-06-20,login,Authentication
875,2024-04-08,login,Authentication
792,2024-02-24,login,Authentication
738,2024-06-15,upload_file,File Sharing
968,2024-05-12,create_task,Task Management
108,2024-04-21,create_task,Task Management
245,2024-05-22,complete_task,Task Completion
255,2024-03-31,create_task,Task Management
33,2024-01-16,complete_task,Task Completion
23,2024-02-26,login,Authentication
845,2024-04-11,create_task,Task Management
566,2024-01-25,create_task,Task Management
821,2024-01-22,create_task,Task Management
49,2024-06-07,assign_task,Task Collaboration
462,2024-05-02,login,Authentication
590,2024-06-10,upload_file,File Sharing
336,2024-03-27,create_task,Task Management
945,2024-05-23,login,Authentication
358,2024-05-22,assign_task,Task Collaboration
122,2024-03-22,upload_file,File Sharing
444,2024-04-11,login,Authentication
359,2024-05-20,login,Authentication
602,2024-01-24,upload_file,File Sharing
346,2024-05-20,complete_task,Task Completion
193,2024-02-05,login,Authentication
416,2024-02-18,complete_task,Task Completion
377,2024-03-22,create_task,Task Management
463,2024-02-17,complete_task,Task Completion
756,2024-04-06,assign_task,Task Collaboration
661,2024-04-11,integrate_tool,Integrations
146,2024-06-19,upload_file,File Sharing
478,2024-01-06,login,Authentication
828,2024-03-08,login,Authentication
890,2024-01-14,create_task,Task Management
653,2024-01-30,login,Authentication
408,2024-04-19,create_task,Task Management
286,2024-01-08,complete_task,Task Completion
898,2024-03-06,login,Authentication
851,2024-05-11,create_task,Task Management
111,2024-03-24,create_task,Task Management
620,2024-04-29,assign_task,Task Collaboration
879,2024-02-22,login,Authentication
793,2024-04-08,login,Authentication
50,2024-03-14,integrate_tool,Integrations
14,2024-05-22,upload_file,File Sharing
134,2024-04-09,upload_file,File Sharing
588,2024-05-08,upload_file,File Sharing
596,2024-05-29,create_task,Task Management
343,2024-01-15,comment,Task Collaboration
670,2024-01-22,create_task,Task Management
286,2024-06-26,login,Authentication
934,2024-02-17,create_task,Task Management
314,2024-04-26,login,Authentication
606,2024-03-13,create_task,Task Management
297,2024-04-29,login,Authentication
606,2024-06-27,assign_task,Task Collaboration
569,2024-01-17,create_task,Task Management
164,2024-04-15,comment,Task Collaboration
832,2024-03-23,create_task,Task Management
497,2024-04-13,complete_task,Task Completion
610,2024-03-31,login,Authentication
16,2024-06-27,comment,Task Collaboration
344,2024-06-13,comment,Task Collaboration
78,2024-02-18,complete_task,Task Completion
346,2024-02-28,create_task,Task Management
72,2024-05-17,login,Authentication
270,2024-01-30,login,Authentication
287,2024-03-25,login,Authentication
66,2024-01-21,create_task,Task Management
880,2024-02-03,upload_file,File Sharing
68,2024-03-13,login,Authentication
193,2024-04-07,login,Authentication
55,2024-06-26,login,Authentication
980,2024-03-16,login,Authentication
379,2024-06-23,complete_task,Task Completion
974,2024-03-25,integrate_tool,Integrations
168,2024-03-24,login,Authentication
409,2024-05-13,login,Authentication
508,2024-06-26,complete_task,Task Completion
537,2024-04-18,login,Authentication
643,2024-03-03,assign_task,Task Collaboration
837,2024-01-12,complete_task,Task Completion
102,2024-06-17,create_task,Task Management
886,2024-06-07,login,Authentication
794,2024-01-02,login,Authentication
808,2024-05-23,complete_task,Task Completion
806,2024-05-08,login,Authentication
422,2024-05-11,create_task,Task Management
964,2024-02-16,upload_file,File Sharing
775,2024-02-21,upload_file,File Sharing
478,2024-02-16,create_task,Task Management
926,2024-04-08,login,Authentication
120,2024-02-19,assign_task,Task Collaboration
915,2024-02-14,login,Authentication
743,2024-02-11,login,Authentication
291,2024-03-11,upload_file,File Sharing
488,2024-02-26,login,Authentication
161,2024-02-02,login,Authentication
673,2024-06-04,login,Authentication
78,2024-04-23,create_task,Task Management
38,2024-02-13,comment,Task Collaboration
394,2024-04-23,upload_file,File Sharing
441,2024-02-25,comment,Task Collaboration
540,2024-02-13,assign_task,Task Collaboration
462,2024-04-05,comment,Task Collaboration
612,2024-03-13,login,Authentication
294,2024-02-03,create_task,Task Management
400,2024-01-14,assign_task,Task Collaboration
636,2024-06-05,login,Authentication
917,2024-05-04,login,Authentication
92,2024-03-19,create_task,Task Management
767,2024-05-24,create_task,Task Management
609,2024-03-23,create_task,Task Management
6,2024-05-16,comment,Task Collaboration
681,2024-01-27,create_task,Task Management
895,2024-06-25,complete_task,Task Completion
271,2024-06-13,create_task,Task Management
620,2024-06-04,create_task,Task Management
899,2024-02-19,login,Authentication
811,2024-02-24,login,Authentication
559,2024-05-11,integrate_tool,Integrations
99,2024-04-07,login,Authentication
526,2024-05-26,login,Authentication
194,2024-02-06,create_task,Task Management
157,2024-05-11,login,Authentication
900,2024-02-06,create_task,Task Management
666,2024-06-27,login,Authentication
115,2024-06-08,create_task,Task Management
396,2024-06-21,upload_file,File Sharing
770,2024-04-21,comment,Task Collaboration
657,2024-01-12,create_task,Task Management
803,2024-06-17,assign_task,Task Collaboration
522,2024-02-25,upload_file,File Sharing
880,2024-03-20,comment,Task Collaboration
214,2024-01-14,login,Authentication
745,2024-02-23,login,Authentication
683,2024-03-05,login,Authentication
533,2024-04-25,login,Authentication
15,2024-02-27,login,Authentication
419,2024-04-05,login,Authentication
368,2024-01-21,upload_file,File Sharing
638,2024-01-04,create_task,Task Management
853,2024-03-13,login,Authentication
853,2024-05-06,assign_task,Task Collaboration
213,2024-02-15,comment,Task Collaboration
700,2024-01-12,create_task,Task Management
684,2024-05-07,create_task,Task Management
992,2024-01-30,login,Authentication
759,2024-04-03,assign_task,Task Collaboration
5,2024-02-29,create_task,Task Management
231,2024-04-09,create_task,Task Management
201,2024-03-11,create_task,Task Management
885,2024-03-21,assign_task,Task Collaboration
402,2024-05-21,assign_task,Task Collaboration
149,2024-04-20,create_task,Task Management
584,2024-02-13,login,Authentication
492,2024-04-17,assign_task,Task Collaboration
226,2024-04-11,integrate_tool,Integrations
586,2024-06-02,upload_file,File Sharing
819,2024-03-31,complete_task,Task Completion
169,2024-04-18,login,Authentication
761,2024-01-16,login,Authentication
792,2024-04-19,create_task,Task Management
1000,2024-01-07,login,Authentication
152,2024-06-08,login,Authentication
224,2024-03-29,create_task,Task Management
504,2024-04-04,login,Authentication
737,2024-01-16,login,Authentication
550,2024-04-14,complete_task,Task Completion
44,2024-05-01,login,Authentication
697,2024-03-29,login,Authentication
504,2024-03-02,login,Authentication
955,2024-01-30,upload_file,File Sharing
241,2024-05-19,comment,Task Collaboration
930,2024-03-07,login,Authentication
843,2024-02-15,login,Authentication
351,2024-02-12,comment,Task Collaboration
722,2024-02-14,login,Authentication
23,2024-03-20,complete_task,Task Completion
636,2024-02-01,create_task,Task Management
598,2024-01-08,login,Authentication
43,2024-04-22,integrate_tool,Integrations
466,2024-03-02,login,Authentication
40,2024-01-20,login,Authentication
303,2024-05-25,login,Authentication
681,2024-04-10,upload_file,File Sharing
175,2024-01-06,login,Authentication
999,2024-03-24,create_task,Task Management
532,2024-04-17,login,Authentication
461,2024-06-05,upload_file,File Sharing
621,2024-01-04,login,Authentication
193,2024-03-11,login,Authentication
244,2024-06-19,assign_task,Task Collaboration
836,2024-03-24,comment,Task Collaboration
280,2024-06-10,upload_file,File Sharing
740,2024-04-09,login,Authentication
36,2024-03-11,upload_file,File Sharing
557,2024-02-02,create_task,Task Management
898,2024-05-22,login,Authentication
540,2024-04-29,upload_file,File Sharing
154,2024-06-16,create_task,Task Management
23,2024-04-02,assign_task,Task Collaboration
719,2024-05-12,complete_task,Task Completion
932,2024-06-26,assign_task,Task Collaboration
91,2024-04-08,login,Authentication
390,2024-03-06,integrate_tool,Integrations
931,2024-02-23,login,Authentication
359,2024-06-22,create_task,Task Management
550,2024-03-20,login,Authentication
931,2024-05-18,login,Authentication
228,2024-05-03,comment,Task Collaboration
202,2024-06-25,create_task,Task Management
350,2024-05-30,assign_task,Task Collaboration
821,2024-02-24,upload_file,File Sharing
766,2024-01-05,login,Authentication
38,2024-02-04,assign_task,Task Collaboration
733,2024-04-02,upload_file,File Sharing
500,2024-04-28,comment,Task Collaboration
699,2024-02-23,create_task,Task Management
43,2024-01-03,create_task,Task Management
871,2024-01-06,create_task,Task Management
626,2024-03-27,create_task,Task Management
772,2024-04-19,login,Authentication
517,2024-02-25,comment,Task Collaboration
68,2024-01-02,login,Authentication
740,2024-03-22,complete_task,Task Completion
123,2024-04-03,upload_file,File Sharing
685,2024-06-14,login,Authentication
336,2024-01-05,login,Authentication
153,2024-06-22,comment,Task Collaboration
974,2024-05-18,comment,Task Collaboration
779,2024-05-17,complete_task,Task Completion
669,2024-02-10,login,Authentication
162,2024-04-25,login,Authentication
214,2024-02-13,complete_task,Task Completion
910,2024-03-30,login,Authentication
376,2024-02-02,comment,Task Collaboration
920,2024-02-25,login,Authentication
443,2024-05-19,upload_file,File Sharing
423,2024-01-02,login,Authentication
538,2024-01-01,comment,Task Collaboration
939,2024-04-30,create_task,Task Management
804,2024-05-04,complete_task,Task Completion
935,2024-02-02,login,Authentication
701,2024-04-12,login,Authentication
912,2024-02-05,login,Authentication
634,2024-05-28,integrate_tool,Integrations
230,2024-03-24,assign_task,Task Collaboration
59,2024-06-12,create_task,Task Management
96,2024-01-26,login,Authentication
262,2024-06-23,create_task,Task Management
354,2024-05-08,create_task,Task Management
312,2024-06-14,login,Authentication
136,2024-05-21,upload_file,File Sharing
862,2024-03-30,login,Authentication
795,2024-02-15,assign_task,Task Collaboration
967,2024-02-11,upload_file,File Sharing
923,2024-05-14,complete_task,Task Completion
473,2024-02-24,comment,Task Collaboration
632,2024-02-25,login,Authentication
430,2024-04-27,assign_task,Task Collaboration
937,2024-03-16,login,Authentication
975,2024-03-03,login,Authentication
537,2024-05-31,assign_task,Task Collaboration
854,2024-03-23,integrate_tool,Integrations
146,2024-04-08,login,Authentication
524,2024-05-11,login,Authentication
87,2024-02-11,assign_task,Task Collaboration
947,2024-04-05,login,Authentication
109,2024-04-19,assign_task,Task Collaboration
423,2024-03-10,login,Authentication
345,2024-01-28,login,Authentication
266,2024-05-05,create_task,Task Management
734,2024-04-01,integrate_tool,Integrations
586,2024-02-09,comment,Task Collaboration
994,2024-06-27,upload_file,File Sharing
494,2024-06-05,login,Authentication
333,2024-02-11,integrate_tool,Integrations
822,2024-04-27,create_task,Task Management
413,2024-01-05,integrate_tool,Integrations
614,2024-04-10,create_task,Task Management
937,2024-06-17,login,Authentication
649,2024-03-01,login,Authentication
191,2024-06-04,assign_task,Task Collaboration
973,2024-02-10,login,Authentication
933,2024-04-20,complete_task,Task Completion
142,2024-01-09,login,Authentication
869,2024-06-05,login,Authentication
73,2024-06-14,login,Authentication
840,2024-03-02,login,Authentication
167,2024-02-23,comment,Task Collaboration
168,2024-06-28,assign_task,Task Collaboration
566,2024-04-13,upload_file,File Sharing
259,2024-05-05,login,Authentication
439,2024-02-03,complete_task,Task Completion
111,2024-06-13,login,Authentication
744,2024-06-25,complete_task,Task Completion
673,2024-02-11,login,Authentication
864,2024-01-14,comment,Task Collaboration
839,2024-02-02,assign_task,Task Collaboration
531,2024-04-27,create_task,Task Management
290,2024-04-07,login,Authentication
974,2024-04-01,assign_task,Task Collaboration
562,2024-04-09,login,Authentication
510,2024-03-27,create_task,Task Management
175,2024-05-24,assign_task,Task Collaboration
302,2024-05-03,comment,Task Collaboration
696,2024-02-01,complete_task,Task Completion
185,2024-04-10,login,Authentication
339,2024-02-08,login,Authentication
510,2024-04-03,login,Authentication
819,2024-01-10,comment,Task Collaboration
310,2024-05-31,complete_task,Task Completion
507,2024-04-09,complete_task,Task Completion
346,2024-02-27,complete_task,Task Completion
81,2024-04-10,integrate_tool,Integrations
374,2024-03-04,complete_task,Task Completion
156,2024-01-19,create_task,Task Management
787,2024-04-10,complete_task,Task Completion
795,2024-04-26,upload_file,File Sharing
432,2024-05-15,login,Authentication
500,2024-03-11,login,Authentication
761,2024-02-09,login,Authentication
147,2024-01-13,upload_file,File Sharing
481,2024-04-10,assign_task,Task Collaboration
435,2024-05-03,login,Authentication
519,2024-06-03,comment,Task Collaboration
669,2024-03-22,login,Authentication
683,2024-03-28,upload_file,File Sharing
69,2024-04-14,upload_file,File Sharing
606,2024-05-09,complete_task,Task Completion
881,2024-01-16,login,Authentication
875,2024-01-14,complete_task,Task Completion
888,2024-05-07,login,Authentication
186,2024-05-24,create_task,Task Management
904,2024-02-29,create_task,Task Management
682,2024-01-17,assign_task,Task Collaboration
204,2024-02-14,complete_task,Task Completion
554,2024-02-07,assign_task,Task Collaboration
13,2024-05-03,complete_task,Task Completion
666,2024-04-13,login,Authentication
274,2024-03-04,create_task,Task Management
298,2024-04-30,create_task,Task Management
51,2024-01-06,login,Authentication
500,2024-04-21,complete_task,Task Completion
369,2024-04-11,comment,Task Collaboration
724,2024-02-18,create_task,Task Management
656,2024-01-21,upload_file,File Sharing
357,2024-01-23,create_task,Task Management
3,2024-03-16,login,Authentication
254,2024-03-04,create_task,Task Management
475,2024-06-05,assign_task,Task Collaboration
847,2024-01-27,complete_task,Task Completion
506,2024-05-13,login,Authentication
256,2024-05-28,create_task,Task Management
610,2024-03-11,login,Authentication
685,2024-04-16,login,Authentication
150,2024-06-17,assign_task,Task Collaboration
488,2024-05-12,login,Authentication
279,2024-05-22,comment,Task Collaboration
59,2024-05-28,create_task,Task Management
446,2024-02-27,login,Authentication
113,2024-05-11,create_task,Task Management
836,2024-05-14,login,Authentication
755,2024-02-04,integrate_tool,Integrations
822,2024-06-12,login,Authentication
569,2024-04-30,login,Authentication
489,2024-05-22,assign_task,Task Collaboration
407,2024-05-09,complete_task,Task Completion
367,2024-04-29,integrate_tool,Integrations
60,2024-01-05,login,Authentication
329,2024-03-11,login,Authentication
728,2024-03-26,assign_task,Task Collaboration
469,2024-04-04,upload_file,File Sharing
745,2024-06-08,create_task,Task Management
567,2024-02-10,create_task,Task Management
885,2024-06-18,login,Authentication
720,2024-03-15,login,Authentication
63,2024-06-16,assign_task,Task Collaboration
184,2024-03-23,login,Authentication
311,2024-02-07,login,Authentication
793,2024-02-11,login,Authentication
538,2024-06-13,create_task,Task Management
177,2024-02-25,login,Authentication
575,2024-03-11,create_task,Task Management
429,2024-02-24,complete_task,Task Completion
73,2024-01-22,login,Authentication
847,2024-01-27,assign_task,Task Collaboration
167,2024-04-14,upload_file,File Sharing
